assetId,ocrStatus,actualOcrChars,statusOcrChars,sourceBytes,extension,resolvedRelativePath,ocrMarkdownPath,linkedMdCount_status,linkedMdCount_manifest,linkedMdPaths,relationSamples
f88d3a33661e6a2e,completed_cached,432573,0,347654,.pdf,admin/aa/files/aatsc/111/1121priority.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/f88d3a33661e6a2e_1121priority.md,2,2,教務處_content_【1121優選名單】填完所有每次課程之課程問卷（舊生需填11_1411.md | 教務處_content_【Priority Course Selection Sho_1412.md,教務處_content_【1121優選名單】填完所有每次課程之課程問卷（舊生需填11_1411.md#OCR1 http://www.yzu.edu.tw/admin/aa/files/aatsc/111/1121priority.pdf | 教務處_content_【Priority Course Selection Sho_1412.md#OCR1 http://www.yzu.edu.tw/admin/aa/files/aatsc/111/1121priority.pdf
1f9bfd9b397c4368,completed_cached,418926,0,605969,.pdf,admin/aa/files/Academic Service/eldorado0417/981meeting papers of teaching quality.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/1f9bfd9b397c4368_981meeting_papers_of_teaching_quality.md,1,1,教務處_content_九十八學年度教學品質委員會會議_75.md,教務處_content_九十八學年度教學品質委員會會議_75.md#OCR1 http://www.yzu.edu.tw/admin/aa/files/Academic%20Service/eldorado0417/981meeting%20papers%20of%20teaching%20quality.pdf
0a3f48e46d01dc5e,completed_cached,418344,0,365942,.pdf,admin/aa/files/aatsc/113/1141priority.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/0a3f48e46d01dc5e_1141priority.md,1,1,教務處_content_【1141優選名單_1141priority】填完所有每次課_1910.md,教務處_content_【1141優選名單_1141priority】填完所有每次課_1910.md#OCR1 http://www.yzu.edu.tw/admin/aa/files/aatsc/113/1141priority.pdf
ad639574f2035cb8,completed_cached,415244,0,128994,.xlsx,library/files/files/text/生活美學-網頁連結.xlsx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/ad639574f2035cb8_生活美學-網頁連結.md,1,1,圖書館_content_美學樂閱書展_841.md,圖書館_content_美學樂閱書展_841.md#OCR2 files/files/text/生活美學-網頁連結.xlsx
cc24ca41cfdaac3b,completed_cached,411548,0,362336,.pdf,admin/aa/files/aatsc/112/1122priority.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/cc24ca41cfdaac3b_1122priority.md,2,2,教務處_content_【1122優選名單】填完所有每次課程之課程問卷（舊生需填11_1512.md | 教務處_content_【Priority Course Selection Sho_1113.md,教務處_content_【1122優選名單】填完所有每次課程之課程問卷（舊生需填11_1512.md#OCR1 http://www.yzu.edu.tw/admin/aa/files/aatsc/112/1122priority.pdf | 教務處_content_【Priority Course Selection Sho_1113.md#OCR1 http://www.yzu.edu.tw/admin/aa/files/aatsc/112/1122priority.pdf
175611cb2817ca84,completed_cached,404457,0,517988,.pdf,admin/ho/files/常見問題/pay/110年度薪資所得扣繳稅額表.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/175611cb2817ca84_110年度薪資所得扣繳稅額表.md,1,1,人事室_content_薪資_113.md,人事室_content_薪資_113.md#OCR10 files/常見問題/pay/110年度薪資所得扣繳稅額表.pdf
e292b37de386dbed,completed_cached,403503,0,271183,.pdf,admin/ho/files/常見問題/pay/114年度薪資所得扣繳稅額表.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/e292b37de386dbed_114年度薪資所得扣繳稅額表.md,1,1,人事室_content_薪資_113.md,人事室_content_薪資_113.md#OCR13 files/常見問題/pay/114年度薪資所得扣繳稅額表.pdf
47974089c381414e,completed_cached,400762,0,354906,.pdf,admin/aa/files/aatsc/112/1131priority.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/47974089c381414e_1131priority.md,1,1,教務處_content_【1131優選名單_1131priority】填完所有每次課_1633.md,教務處_content_【1131優選名單_1131priority】填完所有每次課_1633.md#OCR1 http://www.yzu.edu.tw/admin/aa/files/aatsc/112/1131priority.pdf
2b418d68cdd1ab52,completed,396074,396074,12093692,.pdf,admin/aa/files/Curriculum/meeting/114-4/114-4校課程委員會議資料.pdf,/mnt/project/output/ocr_run/ocr_md_assets/2b418d68cdd1ab52_114-4校課程委員會議資料.md,1,1,教務處_content_114-4校課程委員會議_2202.md,教務處_content_114-4校課程委員會議_2202.md#OCR14 files/Curriculum/meeting/114-4/114-4校課程委員會議資料.pdf
618e8685dc873288,completed_cached,392875,0,839855,.pdf,admin/bo/files/法規/國外差旅日支數額表20230101起適用.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/618e8685dc873288_國外差旅日支數額表20230101起適用.md,1,1,會計室_content_專案計畫報支法規要點及匯率查詢 -備份_162.md,會計室_content_專案計畫報支法規要點及匯率查詢 -備份_162.md#OCR16 files/法規/國外差旅日支數額表20230101起適用.pdf
9aa49de30f1544c4,completed_cached,386211,0,950369,.docx,admin/so/files/校務資料庫/高教校庫/10403/(104.03期)大學校院校務資料庫指標手冊(word版).docx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/9aa49de30f1544c4_104.03期_大學校院校務資料庫指標手冊_word版.md,1,1,秘書室_content_教育部高教校務資料庫填報資料_64.md,秘書室_content_教育部高教校務資料庫填報資料_64.md#OCR4 http://www.yzu.edu.tw/admin/so/files/%E6%A0%A1%E5%8B%99%E8%B3%87%E6%96%99%E5%BA%AB/%E9%AB%98%E6%95%99%E6%A0%A1%E5%BA%AB/10403/(104.03%E6%9C%9F)%E5%A4%A7%E5%AD%B8%E6%A0%A1%E9%99%A2%E6%A0%A1%E5%8B%99%E8%B3%87%E6%96%99%E5%BA%AB%E6%8C%87%E6%A8%99%E6%89%8B%E5%86%8A(word%E7%89%88).docx
bdd90e0187c2c901,completed,369177,369177,4439379,.pdf,admin/aa/files/Curriculum/meeting/112-5/管理學院會議資料1_compressed.pdf,/mnt/project/output/ocr_run/ocr_md_assets/bdd90e0187c2c901_管理學院會議資料1_compressed.md,1,1,教務處_content_112-5校課程委員會議_1538.md,教務處_content_112-5校課程委員會議_1538.md#OCR16 files/Curriculum/meeting/112-5/管理學院會議資料1_compressed.pdf
a895a006a6c42bdd,completed_cached,369026,0,839874,.pdf,admin/st/files/宿服組/床位/113/退宿不合格/1122本國住宿生_退宿檢查結果_女生.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/a895a006a6c42bdd_1122本國住宿生_退宿檢查結果_女生.md,1,1,學務處_content_【宿服組公告】112-2學期期末退宿檢查及住宿保證金扣款結果_4915.md,學務處_content_【宿服組公告】112-2學期期末退宿檢查及住宿保證金扣款結果_4915.md#OCR31 files/%E5%AE%BF%E6%9C%8D%E7%B5%84/%E5%BA%8A%E4%BD%8D/113/%E9%80%80%E5%AE%BF%E4%B8%8D%E5%90%88%E6%A0%BC/1122%E6%9C%AC%E5%9C%8B%E4%BD%8F%E5%AE%BF%E7%94%9F_%E9%80%80%E5%AE%BF%E6%AA%A2%E6%9F%A5%E7%B5%90%E6%9E%9C_%E5%A5%B3%E7%94%9F.pdf
c1a615525cc719f1,completed_cached,364945,0,132262,.xlsx,admin/rd/files/研發年報/105/105計劃清單1061128.xlsx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/c1a615525cc719f1_105計劃清單1061128.md,1,1,研究發展處_content_研究計畫_615.md,研究發展處_content_研究計畫_615.md#OCR11 files/研發年報/105/105計劃清單1061128.xlsx
d5148b49b4b19569,completed_cached,359144,0,913365,.docx,admin/so/files/校務資料庫/高教校庫/10303/(103.03期)大學校院校務資料庫指標手冊(word版).docx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/d5148b49b4b19569_103.03期_大學校院校務資料庫指標手冊_word版.md,1,1,秘書室_content_教育部高教校務資料庫填報資料_64.md,秘書室_content_教育部高教校務資料庫填報資料_64.md#OCR2 http://www.yzu.edu.tw/admin/so/files/%E6%A0%A1%E5%8B%99%E8%B3%87%E6%96%99%E5%BA%AB/%E9%AB%98%E6%95%99%E6%A0%A1%E5%BA%AB/10303/(103.03%E6%9C%9F)%E5%A4%A7%E5%AD%B8%E6%A0%A1%E9%99%A2%E6%A0%A1%E5%8B%99%E8%B3%87%E6%96%99%E5%BA%AB%E6%8C%87%E6%A8%99%E6%89%8B%E5%86%8A(word%E7%89%88).docx
0b12c7d60d4d0fdc,completed_cached,356962,0,902313,.docx,admin/so/files/校務資料庫/高教校庫/10310/(103.10期)大學校院校務資料庫指標手冊(word版).docx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/0b12c7d60d4d0fdc_103.10期_大學校院校務資料庫指標手冊_word版.md,1,1,秘書室_content_教育部高教校務資料庫填報資料_64.md,秘書室_content_教育部高教校務資料庫填報資料_64.md#OCR3 http://www.yzu.edu.tw/admin/so/files/%E6%A0%A1%E5%8B%99%E8%B3%87%E6%96%99%E5%BA%AB/%E9%AB%98%E6%95%99%E6%A0%A1%E5%BA%AB/10310/(103.10%E6%9C%9F)%E5%A4%A7%E5%AD%B8%E6%A0%A1%E9%99%A2%E6%A0%A1%E5%8B%99%E8%B3%87%E6%96%99%E5%BA%AB%E6%8C%87%E6%A8%99%E6%89%8B%E5%86%8A(word%E7%89%88).docx
c44d90d1b9d530af,completed_cached,344493,0,834308,.pdf,admin/st/files/宿服組/床位/113/退宿不合格/1122本國住宿生_退宿檢查結果_男生_修正510A.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/c44d90d1b9d530af_1122本國住宿生_退宿檢查結果_男生_修正510A.md,1,1,學務處_content_【宿服組公告】112-2學期期末退宿檢查及住宿保證金扣款結果_4915.md,學務處_content_【宿服組公告】112-2學期期末退宿檢查及住宿保證金扣款結果_4915.md#OCR30 files/%E5%AE%BF%E6%9C%8D%E7%B5%84/%E5%BA%8A%E4%BD%8D/113/%E9%80%80%E5%AE%BF%E4%B8%8D%E5%90%88%E6%A0%BC/1122%E6%9C%AC%E5%9C%8B%E4%BD%8F%E5%AE%BF%E7%94%9F_%E9%80%80%E5%AE%BF%E6%AA%A2%E6%9F%A5%E7%B5%90%E6%9E%9C_%E7%94%B7%E7%94%9F_%E4%BF%AE%E6%AD%A3510A.pdf
a032afc18f92fe05,completed_cached,344033,0,131896,.xlsx,admin/rd/files/研發年報/104計劃清單1050908-初稿公告.xlsx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/a032afc18f92fe05_104計劃清單1050908-初稿公告.md,1,1,研究發展處_content_研究計畫_615.md,研究發展處_content_研究計畫_615.md#OCR12 files/研發年報/104計劃清單1050908-初稿公告.xlsx
5379cf2e2dd7dcd6,completed_cached,343017,0,134195,.pdf,admin/st/files/宿服組/床位/113-2學期期末退宿檢查及住宿保證金扣款/1132本國住宿生_退宿檢查結果_女生.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/5379cf2e2dd7dcd6_1132本國住宿生_退宿檢查結果_女生.md,1,1,學務處_content_【宿服組公告】113-2學期期末退宿檢查及住宿保證金扣款結果_6111.md,學務處_content_【宿服組公告】113-2學期期末退宿檢查及住宿保證金扣款結果_6111.md#OCR32 files/%E5%AE%BF%E6%9C%8D%E7%B5%84/%E5%BA%8A%E4%BD%8D/113-2%E5%AD%B8%E6%9C%9F%E6%9C%9F%E6%9C%AB%E9%80%80%E5%AE%BF%E6%AA%A2%E6%9F%A5%E5%8F%8A%E4%BD%8F%E5%AE%BF%E4%BF%9D%E8%AD%89%E9%87%91%E6%89%A3%E6%AC%BE/1132%E6%9C%AC%E5%9C%8B%E4%BD%8F%E5%AE%BF%E7%94%9F_%E9%80%80%E5%AE%BF%E6%AA%A2%E6%9F%A5%E7%B5%90%E6%9E%9C_%E5%A5%B3%E7%94%9F.pdf
403e5fc7bba42feb,completed_cached,327206,0,621044,.pdf,admin/aa/files/Academic Service/eldorado0417/982meeting papers of teaching quality.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/403e5fc7bba42feb_982meeting_papers_of_teaching_quality.md,1,1,教務處_content_九十八學年度教學品質委員會會議_75.md,教務處_content_九十八學年度教學品質委員會會議_75.md#OCR3 http://www.yzu.edu.tw/admin/aa/files/Academic%20Service/eldorado0417/982meeting%20papers%20of%20teaching%20quality.pdf
36d89952064e83c4,completed_cached,319563,0,361991,.pdf,admin/aa/files/aatsc/111/1112教品會議資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/36d89952064e83c4_1112教品會議資料.md,1,1,教務處_content_一一一學年度教學品質委員會會議_1279.md,教務處_content_一一一學年度教學品質委員會會議_1279.md#OCR4 files/aatsc/111/1112教品會議資料.pdf
e9335fa532866f72,completed_cached,314810,0,938492,.pdf,admin/st/files/宿服組/床位/113/113大一新生床位分配.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/e9335fa532866f72_113大一新生床位分配.md,1,1,學務處_content_【宿服組公告】113學年度大一新生床位分配暨進住注意事項（L_5025.md,學務處_content_【宿服組公告】113學年度大一新生床位分配暨進住注意事項（L_5025.md#OCR7 files/%E5%AE%BF%E6%9C%8D%E7%B5%84/%E5%BA%8A%E4%BD%8D/113/113%E5%A4%A7%E4%B8%80%E6%96%B0%E7%94%9F%E5%BA%8A%E4%BD%8D%E5%88%86%E9%85%8D.pdf
073b6729d451af04,completed_cached,314058,0,966949,.pdf,admin/aa/files/aatsc/112/1122教品會議資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/073b6729d451af04_1122教品會議資料.md,1,1,教務處_content_一一二學年度教學品質委員會會議_1489.md,教務處_content_一一二學年度教學品質委員會會議_1489.md#OCR4 files/aatsc/112/1122教品會議資料.pdf
b80e918ab6859f88,completed_cached,310466,0,129554,.xlsx,admin/rd/files/研發年報/WOS登錄號/WOS登錄號_2025年.xlsx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/b80e918ab6859f88_WOS登錄號_2025年.md,1,1,研究發展處_content_WOS登錄號查詢_8398.md,研究發展處_content_WOS登錄號查詢_8398.md#OCR1 files/研發年報/WOS登錄號/WOS登錄號_2025年.xlsx
5efc41fdd7d2367f,completed_cached,308904,0,200553,.pdf,admissions/files/PersonalApplication/114/114apply統一分發錄取生郵寄清冊_003_公告.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/5efc41fdd7d2367f_114apply統一分發錄取生郵寄清冊_003_公告.md,1,1,招生資訊_content_元智大學114學年度大學申請入學統一分發錄取名單查詢_965.md,招生資訊_content_元智大學114學年度大學申請入學統一分發錄取名單查詢_965.md#OCR2 files/PersonalApplication/114/114apply統一分發錄取生郵寄清冊_003_公告.pdf
e98e757b19117817,completed_cached,305639,0,137510,.xlsx,admin/rd/files/研發年報/106/106計劃清單-網頁公告.xlsx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/e98e757b19117817_106計劃清單-網頁公告.md,1,1,研究發展處_content_研究計畫_615.md,研究發展處_content_研究計畫_615.md#OCR10 files/研發年報/106/106計劃清單-網頁公告.xlsx
c1435f9a85a4beb4,completed_cached,304548,0,906595,.pdf,admin/aa/files/aatsc/110/1102教品會議資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/c1435f9a85a4beb4_1102教品會議資料.md,1,1,教務處_content_一百一O學年度教學品質委員會會議_1107.md,教務處_content_一百一O學年度教學品質委員會會議_1107.md#OCR4 files/aatsc/110/1102教品會議資料.pdf
74e42648e5440ad8,completed_cached,303493,0,129701,.pdf,admin/st/files/宿服組/床位/113-2學期期末退宿檢查及住宿保證金扣款/1132本國住宿生_退宿檢查結果_男生.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/74e42648e5440ad8_1132本國住宿生_退宿檢查結果_男生.md,1,1,學務處_content_【宿服組公告】113-2學期期末退宿檢查及住宿保證金扣款結果_6111.md,學務處_content_【宿服組公告】113-2學期期末退宿檢查及住宿保證金扣款結果_6111.md#OCR31 files/%E5%AE%BF%E6%9C%8D%E7%B5%84/%E5%BA%8A%E4%BD%8D/113-2%E5%AD%B8%E6%9C%9F%E6%9C%9F%E6%9C%AB%E9%80%80%E5%AE%BF%E6%AA%A2%E6%9F%A5%E5%8F%8A%E4%BD%8F%E5%AE%BF%E4%BF%9D%E8%AD%89%E9%87%91%E6%89%A3%E6%AC%BE/1132%E6%9C%AC%E5%9C%8B%E4%BD%8F%E5%AE%BF%E7%94%9F_%E9%80%80%E5%AE%BF%E6%AA%A2%E6%9F%A5%E7%B5%90%E6%9E%9C_%E7%94%B7%E7%94%9F.pdf
087b3d05b87f0e7b,completed_cached,302779,0,365972,.pdf,admin/aa/files/aatsc/109/1092教品會議資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/087b3d05b87f0e7b_1092教品會議資料.md,1,1,教務處_content_一百零九學年度教學品質委員會會議_961.md,教務處_content_一百零九學年度教學品質委員會會議_961.md#OCR4 files/aatsc/109/1092教品會議資料.pdf
b42ab6b1f1bd5ea6,completed_cached,297038,0,470064,.pdf,admin/aa/files/Academic Service/eldorado0417/971meeting papers of teaching quality.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/b42ab6b1f1bd5ea6_971meeting_papers_of_teaching_quality.md,1,1,教務處_content_九十七學年度教學品質委員會會議_229.md,教務處_content_九十七學年度教學品質委員會會議_229.md#OCR1 http://www.yzu.edu.tw/admin/aa/files/Academic%20Service/eldorado0417/971meeting%20papers%20of%20teaching%20quality.pdf
94152f145934d0cd,completed_cached,296846,0,176038,.pdf,admissions/files/PersonalApplication/109/109apply統一分發郵寄掛號條碼公告.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/94152f145934d0cd_109apply統一分發郵寄掛號條碼公告.md,1,1,招生資訊_content_元智大學109學年度個人申請入學統一分發錄取名單查詢及相關注_529.md,招生資訊_content_元智大學109學年度個人申請入學統一分發錄取名單查詢及相關注_529.md#OCR2 files/PersonalApplication/109/109apply統一分發郵寄掛號條碼公告.pdf | 招生資訊_content_元智大學109學年度個人申請入學統一分發錄取名單查詢及相關注_529.md#OCR3 files/PersonalApplication/109/109apply統一分發郵寄掛號條碼公告.pdf
8f8669c87c62b68a,completed_cached,294021,0,502076,.pdf,admin/aa/files/Academic Service/eldorado0417/972meeting papers of teaching quality.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/8f8669c87c62b68a_972meeting_papers_of_teaching_quality.md,1,1,教務處_content_九十七學年度教學品質委員會會議_229.md,教務處_content_九十七學年度教學品質委員會會議_229.md#OCR3 http://www.yzu.edu.tw/admin/aa/files/Academic%20Service/eldorado0417/972meeting%20papers%20of%20teaching%20quality.pdf
ec2b7625989c68d3,completed_cached,292056,0,124212,.xlsx,admin/rd/files/研發年報/102學年度計畫清單-年報版20141215.xlsx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/ec2b7625989c68d3_102學年度計畫清單-年報版20141215.md,1,1,研究發展處_content_研究計畫_615.md,研究發展處_content_研究計畫_615.md#OCR14 files/研發年報/102學年度計畫清單-年報版20141215.xlsx
83fddf5b21a8e8ad,completed_cached,290686,0,4922128,.pdf,admin/aa/files/1142教學品質委員會議資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/83fddf5b21a8e8ad_1142教學品質委員會議資料.md,1,1,教務處_content_一一四學年度教學品質委員會會議_2022.md,教務處_content_一一四學年度教學品質委員會會議_2022.md#OCR1 files/1142教學品質委員會議資料.pdf
5883378d39281191,completed_cached,283945,0,1004125,.pdf,admin/aa/files/aatsc/111/1111教品會議資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/5883378d39281191_1111教品會議資料.md,1,1,教務處_content_一一一學年度教學品質委員會會議_1279.md,教務處_content_一一一學年度教學品質委員會會議_1279.md#OCR1 files/aatsc/111/1111教品會議資料.pdf
91cd94c7860297d0,completed_cached,282126,0,996054,.pdf,admin/aa/files/aatsc/113/1131教品會議資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/91cd94c7860297d0_1131教品會議資料.md,1,1,教務處_content_一一三學年度教學品質委員會會議_1736.md,教務處_content_一一三學年度教學品質委員會會議_1736.md#OCR1 files/aatsc/113/1131教品會議資料.pdf
c8bc947c6fc30d02,completed_cached,279865,0,105410,.xlsx,admin/rd/files/研發年報/108/108學年度__研究計畫清冊初稿-20201012.xlsx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/c8bc947c6fc30d02_108學年度__研究計畫清冊初稿-20201012.md,1,1,研究發展處_content_研究計畫_615.md,研究發展處_content_研究計畫_615.md#OCR8 files/研發年報/108/108學年度__研究計畫清冊初稿-20201012.xlsx
7bc376ac25621f38,completed_cached,275361,0,2012031,.pdf,admin/aa/files/1141教學品質委員會議資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/7bc376ac25621f38_1141教學品質委員會議資料.md,1,1,教務處_content_一一四學年度教學品質委員會會議_2022.md,教務處_content_一一四學年度教學品質委員會會議_2022.md#OCR4 files/1141教學品質委員會議資料.pdf
4844bc3977d2fa60,completed_cached,270222,0,112052,.xlsx,admin/rd/files/研發年報/109/109學年度計畫清冊-1101001-公告.xlsx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/4844bc3977d2fa60_109學年度計畫清冊-1101001-公告.md,1,1,研究發展處_content_研究計畫_615.md,研究發展處_content_研究計畫_615.md#OCR7 files/研發年報/109/109學年度計畫清冊-1101001-公告.xlsx
97989d82957e56da,completed_cached,269935,0,867645,.pdf,admissions/files/PersonalApplication/113/元智大學113學年度大學申請入學統一分發錄取通知郵寄限時掛號清冊.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/97989d82957e56da_元智大學113學年度大學申請入學統一分發錄取通知郵寄限時掛號清冊.md,1,1,招生資訊_content_元智大學113學年度大學申請入學統一分發錄取名單查詢_857.md,招生資訊_content_元智大學113學年度大學申請入學統一分發錄取名單查詢_857.md#OCR2 files/PersonalApplication/113/元智大學113學年度大學申請入學統一分發錄取通知郵寄限時掛號清冊.pdf
7396511b28aaca7f,completed_cached,267836,0,593432,.pdf,admin/aa/files/aatsc/113/1131教品會議學務處資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/7396511b28aaca7f_1131教品會議學務處資料.md,1,1,教務處_content_一一三學年度教學品質委員會會議_1736.md,教務處_content_一一三學年度教學品質委員會會議_1736.md#OCR2 files/aatsc/113/1131教品會議學務處資料.pdf
261dda29e101788d,completed,264860,264860,7999477,.pdf,admin/so/files/meeting/113-2mt02/1132校務會議_資料組合_壓縮檔.pdf,/mnt/project/output/ocr_run/ocr_md_assets/261dda29e101788d_1132校務會議_資料組合_壓縮檔.md,1,1,秘書室_content_113-2 校務會議_969.md,秘書室_content_113-2 校務會議_969.md#OCR1 files/meeting/113-2mt02/1132校務會議_資料組合_壓縮檔.pdf
05f8b8536c011d84,completed_cached,264853,0,1056164,.pdf,admin/aa/files/aatsc/104/1041教品會議資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/05f8b8536c011d84_1041教品會議資料.md,1,1,教務處_content_一百零四學年度教學品質委員會會議_554.md,教務處_content_一百零四學年度教學品質委員會會議_554.md#OCR1 files/aatsc/104/1041教品會議資料.pdf
c6506188542c445a,completed_cached,264716,0,1040658,.pdf,admin/aa/files/aatsc/110/1101教品會議資料.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/c6506188542c445a_1101教品會議資料.md,1,1,教務處_content_一百一O學年度教學品質委員會會議_1107.md,教務處_content_一百一O學年度教學品質委員會會議_1107.md#OCR1 files/aatsc/110/1101教品會議資料.pdf
fff2bc76a4563999,completed_cached,264713,0,80681,.xlsx,admin/rd/files/研發年報/101計劃清單1021018-網路公告版.xlsx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/fff2bc76a4563999_101計劃清單1021018-網路公告版.md,1,1,研究發展處_content_研究計畫_615.md,研究發展處_content_研究計畫_615.md#OCR15 files/研發年報/101計劃清單1021018-網路公告版.xlsx | 研究發展處_content_研究計畫_615.md#OCR46 files/研發年報/101計劃清單1021018-網路公告版.xlsx
b5d35b6c95b071ad,completed_cached,263840,0,151811,.pdf,admissions/files/PersonalApplication/108/108個人申請統一分發掛號條碼公告版.pdf,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/b5d35b6c95b071ad_108個人申請統一分發掛號條碼公告版.md,1,1,招生資訊_content_元智大學108學年度個人申請入學統一分發錄取名單查詢及相關注_457.md,招生資訊_content_元智大學108學年度個人申請入學統一分發錄取名單查詢及相關注_457.md#OCR2 files/PersonalApplication/108/108個人申請統一分發掛號條碼公告版.pdf
2f3a39d0d861be7b,completed_cached,263533,0,90669,.xlsx,admin/rd/files/研發年報/100計劃統計20121016.xlsx,/mnt/project/cache/ocr_completed_cache/ocr_md_assets/2f3a39d0d861be7b_100計劃統計20121016.md,1,1,研究發展處_content_研究計畫_615.md,研究發展處_content_研究計畫_615.md#OCR16 files/研發年報/100計劃統計20121016.xlsx
